,camp_name,id,year,campyearid,location,target,territory,terr_iso,target_country,targ_iso,status,cyear,camp_beyear,start_date,start_year,start_date_source,end_date,end_year,end_date_source,camp_duration,prim_meth,resis_meth,camp_goals,goalschange,camp_orgs,camp_orgs_list,camp_size,camp_size_cat,total_part,camp_confl_intensity,violent_flank,flank_intensity,flank_scope,flank_response,camp_structure,media_outreach,cdivers,cdivers_types,div_class,div_ideology,div_regional,div_ethnicity,div_religion,parall_instit,parall_instit_types,pi_education,pi_soc_welfare,pi_trad_media,pi_new_media,pi_police,pi_armed_wing,pi_courts,pi_pol_party,pi_pol_wing,repression,indiscrim,fatalities_range,audience_backlash,ab_domestic,ab_internat,ab_int_mat,camp_backlash,sec_defect,state_defect,wdrwl_support,camp_support,sdirect,slifted,in_media,dom_media,pop_opinion,ra_initials,tccode,lccode,start_date_obsolete,end_date_obsolete,success,progress,progress_names,goal_names,Time,PopTotal,percent_participation,population_bad,repression_names,resistance method
1004,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1983,195_1983,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,1,Tupac Amaru Revolutionary Movement (MRTA),1,0,1000,1,0,,,,1,1,1,"1,2,3,7,8",1,0,1,1,0,1,"4,7,8,9",0,0,0,1,0,0,1,1,1,3,1,5.0,"1,2",1,1,0,3,0,0,0,0,0,0,2,2,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1983.0,18826906.0,0.005311547208022391,False,extreme repression,never violent
1005,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1984,195_1984,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,2000,1,0,,,,1,1,1,"1,2,3,7,8",1,0,1,1,0,1,"4,7,8,9",0,0,0,1,0,0,1,1,1,3,1,5.0,2,0,1,0,3,0,0,0,0,0,0,2,2,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1984.0,19285646.0,0.01037040708929325,False,extreme repression,never violent
1006,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1985,195_1985,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,1750,1,0,,,,1,0,1,"1,2,3,4,7,8",1,0,1,1,0,1,"4,7,8,9",0,0,0,1,0,0,1,1,1,3,1,4.0,"1,2",1,1,0,3,0,0,0,0,0,0,2,0,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1985.0,19746610.0,0.008862280664883744,False,extreme repression,never violent
1007,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1986,195_1986,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,3000,1,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"4,7,8,9",0,0,0,1,0,0,1,1,1,3,1,4.0,"1,2",1,1,0,3,1,1,0,0,0,0,2,1,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1986.0,20208437.0,0.014845284669962353,False,extreme repression,never violent
1008,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1987,195_1987,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,3000,1,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"4,7,8,9",0,0,0,1,0,0,1,1,1,3,1,4.0,"1,2",1,1,0,3,0,0,0,0,0,0,2,2,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1987.0,20671360.0,0.014512833214650609,False,extreme repression,never violent
1009,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1988,195_1988,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,5000,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"4,7,8,9",0,0,0,1,0,0,1,1,1,3,1,4.0,2,0,1,0,3,0,0,0,0,0,0,2,1,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1988.0,21143799.0,0.023647595212194363,False,extreme repression,never violent
1010,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1989,195_1989,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,5000,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"3,4,7,8,9",0,0,1,1,0,0,1,1,1,3,1,4.0,2,0,1,0,3,0,0,0,0,0,0,2,1,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1989.0,21624311.0,0.023122123983510965,False,extreme repression,never violent
1011,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1990,195_1990,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,5000,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"3,4,7,8,9",0,0,1,1,0,0,1,1,1,3,1,4.0,2,0,1,0,3,0,1,0,0,0,0,2,1,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1990.0,22109099.0,0.022615123302853726,False,extreme repression,never violent
1012,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1991,195_1991,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,5000,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"3,4,7,8,9",0,0,1,1,0,0,1,1,1,3,1,4.0,"1,2,3",1,1,1,3,0,1,1,0,1,0,1,1,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1991.0,22583006.0,0.0221405423175285,False,extreme repression,never violent
1013,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1992,195_1992,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,6000,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"3,4,7,8,9",0,0,1,1,0,0,1,1,1,3,0,4.0,"1,2,3",1,1,1,2,1,1,0,0,1,0,2,1,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1992.0,23047248.0,0.026033476968703593,False,extreme repression,never violent
1014,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1993,195_1993,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,1,Sendero Rojo,1,0,8000,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"3,4,7,8,9",0,0,1,1,0,0,1,1,1,3,0,4.0,"1,2,3",1,1,1,2,1,1,0,0,1,0,2,1,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1993.0,23513882.0,0.0340224553308552,False,extreme repression,never violent
1015,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1994,195_1994,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,1,,1,0,5500,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,3,7,8,9",1,0,1,0,0,0,1,1,1,3,0,4.0,"1,2,3",1,1,1,2,0,1,0,0,1,0,1,2,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1994.0,23983258.0,0.022932664110939388,False,extreme repression,never violent
1016,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1995,195_1995,Peru,Peruvian government,,,Peru,604.0,0,1,0,1980-3-27,1980,"UCDP Conflict Encyclopedia; Degregori, Carlos Iva?n and Appelbaum, Nancy P. and Stern, Steve J.,""How Difficult It Is to Be God : Shining Paths Politics of War in Peru, 19801999"", 2012",2012-2-12,2012,UCDP Geo-referenced Events Database 5.0,33,0,0,0,0,0,,1,0,5500,2,0,,,,1,1,1,"1,2,3,4,7,8",1,0,1,1,0,1,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,0,1,1,1,3,0,3.0,"2,3",0,1,1,2,0,0,0,0,1,0,1,2,1,,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1995.0,24449055.0,0.022495756993470707,False,extreme repression,never violent
1017,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1996,195_1996,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,3000,2,0,,,,1,1,1,1,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,3,1,3.0,"1,2",1,1,0,2,0,0,0,0,0,0,1,2,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1996.0,24907304.0,0.012044659670914202,False,extreme repression,never violent
1018,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1997,195_1997,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,1500,2,0,,,,1,0,1,1,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,3,1,3.0,"1,2",1,1,0,0,0,0,0,0,0,0,1,1,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1997.0,25365386.0,0.005913570564232691,False,extreme repression,never violent
1019,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1998,195_1998,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,1500,2,0,,,,1,1,1,1,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,3,1,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1998.0,25818226.0,0.005809849212722826,False,extreme repression,never violent
1020,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,1999,195_1999,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,1,0,1500,1,0,,,,1,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,3,1,3.0,"1,2",1,1,0,0,0,0,1,0,1,0,2,2,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,1999.0,26252239.0,0.005713798354494639,False,extreme repression,never violent
1021,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,2000,195_2000,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,0,0,200,1,0,,,,1,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,3,0,1.0,2,0,1,0,2,0,0,1,0,1,0,2,1,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,2000.0,26654439.0,0.0007503440608898203,False,extreme repression,never violent
1022,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,2001,195_2001,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,0,0,200,1,0,,,,1,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,3,0,2.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,2001.0,27014909.0,0.0007403319404111264,False,extreme repression,never violent
1023,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,2002,195_2002,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,0,0,400,1,0,,,,1,0,1,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,2002.0,27334503.0,0.0014633520133876222,False,extreme repression,never violent
1024,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,2003,195_2003,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,0,0,400,1,0,,,,1,0,1,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,2003.0,27623341.0,0.0014480507625779227,False,extreme repression,never violent
1025,Sendero Luminoso (The Shining Path) Senderista Insurgency,195,2004,195_2004,Peru,Government of Peru,,,Peru,604.0,0,1,0,1980-3-27,1980,"Uppsala Conflict Data Project ""Government of Peru-Sendero Luminoso"" Uppsala Universitet, 2017. http://ucdp.uu.se/#/statebased/631",2012-2-12,2012,"United States Department of State, Office of the Coordinator for Counterterrorism and Countering Violent Extremeism, ""Country Reports on Terrorism 2013"" Washington D.C.: Department of State. April 30, 2014.; Lewis Taylor, ""Sendero Luminoso in the New Millenium: Comrades, Cocaine, and Counter-Insurgency on the Peruvian Frontier"" Journal of Agrarian Change 17 no. 1 Jan 2017. 118.  ",33,0,0,0,0,0,,0,0,300,1,0,,,,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,AW,135.0,135.0,27mar1980,12feb2012,0,0,status quo,regime change,2004.0,27893911.0,0.001075503539105721,False,extreme repression,never violent
